user_id,activity_date,long_view_rate_t,dominant_tab,prior_7d_sessions_per_day,prior_7d_avg_minutes_per_session,sessions_t,future_7d_sessions
156,2022-04-28,0.5014164305949008,1,6.571428571428571,29.107967391304353,4,29
156,2022-05-01,0.4034653465346535,1,3.2857142857142856,40.474214492753624,5,31
157,2022-04-15,0.17536534446764093,1,6.285714285714286,27.116693560606063,7,42
157,2022-04-16,0.36904761904761907,1,6.428571428571429,25.225276666666666,3,46
157,2022-04-17,0.326775956284153,1,5.714285714285714,29.060928333333333,4,49
157,2022-04-18,0.1326530612244898,1,5.714285714285714,39.153774999999996,8,46
157,2022-04-19,0.21974148061104584,1,6.285714285714286,41.16779772727273,5,48
157,2022-04-20,0.19470293486041518,1,6.0,42.442214682539685,9,48
157,2022-04-21,0.1655653450807636,1,6.428571428571429,43.82066222222222,6,51
157,2022-04-22,0.26894865525672373,1,6.0,55.932784126984124,7,52
157,2022-04-23,0.2867332382310984,1,6.0,58.58697222222223,7,54
157,2022-04-24,0.22509702457956016,1,6.571428571428571,55.974167028985505,7,50
157,2022-04-25,0.1517412935323383,1,7.0,48.85007551020408,5,48
157,2022-04-26,0.21295546558704453,1,6.571428571428571,48.74974710144926,7,45
157,2022-04-27,0.2620232172470978,1,6.857142857142857,50.161902777777776,9,42
157,2022-04-28,0.257372654155496,1,6.857142857142857,47.98628506944445,9,38
157,2022-04-29,0.4308510638297872,1,7.285714285714286,35.900364052287586,8,38
157,2022-04-30,0.3257328990228013,1,7.428571428571429,32.52329743589743,9,34
157,2022-05-01,0.2890625,1,7.714285714285714,28.794625308641976,3,42
158,2022-04-15,0.35650224215246634,1,2.4285714285714284,49.26672156862745,3,26
158,2022-04-16,0.30939226519337015,1,2.142857142857143,54.229925555555546,3,25
158,2022-04-17,0.3384615384615385,1,2.2857142857142856,53.66549166666667,2,24
158,2022-04-18,0.2747068676716918,1,2.0,47.433833333333325,5,22
158,2022-04-19,0.24253731343283583,1,2.2857142857142856,38.33710416666666,3,21
158,2022-04-20,0.36666666666666664,1,2.7142857142857144,35.092847368421054,4,20
158,2022-04-21,0.28199052132701424,1,3.142857142857143,30.8408196969697,4,20
158,2022-04-22,0.26180257510729615,1,3.4285714285714284,29.143511111111113,5,19
158,2022-04-23,0.2956521739130435,1,3.7142857142857144,25.917389743589744,2,19
158,2022-04-24,0.4444444444444444,1,3.5714285714285716,25.434076,1,23
158,2022-04-25,0.36826347305389223,1,3.4285714285714284,23.45107986111111,3,23
158,2022-04-26,0.35294117647058826,1,3.142857142857143,24.37107575757576,2,25
158,2022-04-27,0.31313131313131315,1,3.0,29.1791746031746,3,24
158,2022-04-28,0.2448210922787194,1,2.857142857142857,33.91097666666667,4,22
158,2022-04-29,0.38858695652173914,1,2.857142857142857,35.112564166666665,4,21
158,2022-04-30,0.2714285714285714,1,2.7142857142857144,39.179967543859654,2,23
158,2022-05-01,0.22653061224489796,1,2.7142857142857144,38.44752456140351,5,20
159,2022-04-15,0.41836734693877553,1,7.285714285714286,45.5052568627451,8,52
159,2022-04-16,0.2927927927927928,1,7.428571428571429,47.87649967948718,6,58
159,2022-04-17,0.3161057692307692,1,7.285714285714286,45.90087254901961,8,57
159,2022-04-18,0.30497592295345105,1,7.285714285714286,46.543172875817,7,56
159,2022-04-19,0.4830287206266319,1,7.428571428571429,48.55679935897436,7,57
159,2022-04-20,0.49,1,7.142857142857143,54.157127,10,59
159,2022-04-21,0.3924731182795699,1,7.428571428571429,50.553155448717945,7,57
159,2022-04-22,0.42444444444444446,1,7.571428571428571,53.66903962264151,7,55
159,2022-04-23,0.3978494623655914,1,7.428571428571429,53.0633798076923,12,51
159,2022-04-24,0.5295698924731183,1,8.285714285714286,52.94998132183908,7,54
159,2022-04-25,0.4329004329004329,1,8.142857142857142,52.918532748538006,6,54
159,2022-04-26,0.36989247311827955,1,8.0,54.47632827380952,8,56
159,2022-04-27,0.28034188034188035,0,8.142857142857142,49.275289766081876,12,52
159,2022-04-28,0.40898876404494383,1,8.428571428571429,48.93265932203389,5,57
159,2022-04-29,0.3960216998191682,1,8.142857142857142,52.049535380116964,5,58
159,2022-04-30,0.5357142857142857,1,7.857142857142857,56.70989757575757,8,60
159,2022-05-01,0.47368421052631576,1,7.285714285714286,58.86511274509804,10,58
160,2022-04-16,0.5393939393939394,1,0.42857142857142855,21.99032777777778,3,15
160,2022-04-17,0.45454545454545453,1,0.5714285714285714,46.32116666666667,1,19
160,2022-04-18,0.3625,1,0.5714285714285714,43.310862500000006,2,22
160,2022-04-19,1.0,1,0.8571428571428571,41.86906666666667,1,26
160,2022-04-20,0.504,1,1.0,35.88777142857143,1,25
160,2022-04-21,0.39285714285714285,1,1.1428571428571428,45.12374375,3,24
160,2022-04-22,0.4915254237288136,1,1.5714285714285714,34.418933333333335,4,25
160,2022-04-23,0.46994535519125685,1,2.142857142857143,33.37637888888889,3,24
160,2022-04-24,0.6174496644295302,1,2.142857142857143,28.835023333333332,5,25
160,2022-04-25,0.5024390243902439,1,2.7142857142857144,28.630930701754384,5,24
160,2022-04-26,0.42592592592592593,1,3.142857142857143,27.9011696969697,5,21
160,2022-04-28,0.5714285714285714,1,3.5714285714285716,31.065997333333343,2,28
160,2022-04-29,0.400679117147708,1,3.4285714285714284,32.92902708333333,5,26
160,2022-04-30,0.546448087431694,1,3.5714285714285716,37.537136000000004,2,27
160,2022-05-01,0.4793103448275862,1,3.4285714285714284,39.25542430555556,6,28
161,2022-04-15,0.3114754098360656,1,6.0,21.06157976190476,5,49
161,2022-04-16,0.33448275862068966,1,6.142857142857143,19.615587596899225,8,45
161,2022-04-17,0.11864406779661017,1,6.285714285714286,20.624958333333336,7,44
161,2022-04-18,0.15392456676860347,1,6.0,17.66642619047619,8,40
161,2022-04-19,0.2185430463576159,1,6.571428571428571,19.767588405797103,7,38
161,2022-04-20,0.23529411764705882,1,6.857142857142857,24.60662048611111,5,40
161,2022-04-21,0.2542372881355932,1,6.714285714285714,22.73519574468085,5,44
161,2022-04-22,0.3056768558951965,1,6.428571428571429,20.900494814814813,9,40
161,2022-04-23,0.24867724867724866,1,7.0,24.893299319727888,4,41
161,2022-04-24,0.1434878587196468,1,6.428571428571429,25.369892592592592,6,43
161,2022-04-25,0.3063063063063063,1,6.285714285714286,32.314191666666666,4,42
161,2022-04-26,0.3125,1,5.714285714285714,31.145724583333333,5,43
161,2022-04-27,0.1811320754716981,1,5.428571428571429,24.533916228070172,7,43
161,2022-04-28,0.20881226053639848,1,5.714285714285714,23.861485833333333,9,39
161,2022-04-29,0.2847222222222222,1,6.285714285714286,24.77540037878788,5,43
161,2022-04-30,0.21428571428571427,1,5.714285714285714,21.454208333333334,5,44
161,2022-05-01,0.25,1,5.857142857142857,20.7929756097561,8,41
162,2022-04-15,0.5454545454545454,4,4.428571428571429,18.114083333333337,5,34
162,2022-04-16,0.21019108280254778,0,4.428571428571429,13.760041935483873,10,29
162,2022-04-17,0.14285714285714285,1,4.285714285714286,12.52610888888889,2,29
162,2022-04-18,0.48,1,4.0,12.575219047619047,2,33
162,2022-04-19,0.3723404255319149,1,3.857142857142857,7.393553086419754,5,33
162,2022-04-20,0.4090909090909091,1,3.857142857142857,12.394256172839505,4,37
162,2022-04-21,0.21818181818181817,0,4.142857142857143,15.462825287356322,7,40
162,2022-04-22,0.18571428571428572,0,5.0,16.28152476190476,4,47
162,2022-04-23,0.2711864406779661,0,4.857142857142857,16.161891666666662,5,51
162,2022-04-24,0.43859649122807015,1,4.142857142857143,17.01671379310345,2,55
162,2022-04-25,0.3870967741935484,1,4.142857142857143,27.028246551724134,6,56
162,2022-04-26,0.37254901960784315,1,4.714285714285714,26.243408585858585,5,59
162,2022-04-27,0.5186915887850467,4,4.714285714285714,25.765414141414144,8,57
162,2022-04-28,0.3939393939393939,1,5.285714285714286,26.037474324324325,10,52
162,2022-04-29,0.25384615384615383,1,5.714285714285714,26.285041666666665,11,49
162,2022-04-30,0.35053763440860214,1,6.714285714285714,32.15516241134752,9,46
162,2022-05-01,0.3333333333333333,1,7.285714285714286,37.88867320261438,6,47
163,2022-04-15,0.13333333333333333,1,6.428571428571429,7.999513333333333,3,36
163,2022-04-16,0.1391304347826087,4,5.571428571428571,8.089303846153845,7,35
163,2022-04-17,0.0967741935483871,0,5.571428571428571,6.4953072649572645,3,42
163,2022-04-18,0.16666666666666666,1,5.571428571428571,5.891447435897436,5,40
163,2022-04-19,0.16535433070866143,1,4.714285714285714,6.4761,6,40
163,2022-04-20,0.15306122448979592,1,5.0,8.506751904761904,7,37
163,2022-04-21,0.3508771929824561,4,5.428571428571429,6.839042105263158,4,38
163,2022-04-22,0.2753623188405797,1,5.0,7.802930476190477,4,39
163,2022-04-23,0.36507936507936506,4,5.142857142857143,8.07905,6,40
163,2022-04-24,0.2122905027932961,1,5.0,7.564244285714285,10,33
163,2022-04-25,0.21505376344086022,1,6.0,8.377736904761905,3,36
163,2022-04-26,0.16058394160583941,1,5.714285714285714,9.218872916666667,6,36
163,2022-04-27,0.0625,0,5.714285714285714,8.206557916666664,4,37
163,2022-04-28,0.3592233009708738,1,5.285714285714286,8.149531531531531,5,38
163,2022-04-29,0.18592964824120603,1,5.428571428571429,7.776245175438596,5,40
163,2022-04-30,0.14968152866242038,1,5.571428571428571,8.616299145299147,7,37
163,2022-05-01,0.2147239263803681,1,5.714285714285714,9.548545416666666,3,41
164,2022-04-15,0.375,1,2.857142857142857,53.96853333333333,1,19
164,2022-04-16,0.4680365296803653,1,2.857142857142857,52.743152499999994,5,18
164,2022-04-17,0.669683257918552,1,2.857142857142857,52.797697500000005,4,15
164,2022-04-18,0.5,1,2.5714285714285716,50.34421018518518,2,15
164,2022-04-19,0.593103448275862,1,2.5714285714285716,48.45856111111111,2,15
164,2022-04-20,0.47126436781609193,1,2.5714285714285716,50.04593796296296,2,15
164,2022-04-21,0.5754189944134078,1,2.5714285714285716,50.4983212962963,2,16
164,2022-04-22,0.17372881355932204,1,2.5714285714285716,49.481396296296296,2,16
164,2022-04-23,0.4297752808988764,1,2.7142857142857144,44.68665614035088,4,16
164,2022-04-24,0.4270833333333333,1,2.5714285714285716,45.35915555555555,1,18
164,2022-04-25,0.3920863309352518,1,2.142857142857143,42.58166444444444,2,20
164,2022-04-26,0.4074074074074074,1,2.142857142857143,44.762745555555554,2,21
164,2022-04-27,0.30978260869565216,1,2.142857142857143,45.49915333333333,2,24
164,2022-04-28,0.5514018691588785,1,2.142857142857143,45.540797777777776,3,23
164,2022-04-29,0.38125,1,2.2857142857142856,39.85668333333333,2,23
164,2022-04-30,0.5093023255813953,1,2.2857142857142856,40.506981249999995,4,22
164,2022-05-01,0.47554347826086957,1,2.2857142857142856,45.10789791666667,3,24
165,2022-04-26,0.6018808777429467,1,0.14285714285714285,1.2606333333333333,2,3
165,2022-04-27,0.5688888888888889,1,0.42857142857142855,50.941294444444445,3,0
166,2022-04-15,0.7331887201735358,1,5.714285714285714,67.36644291666667,3,42
166,2022-04-16,0.7256461232604374,1,5.428571428571429,70.95535745614036,4,45
166,2022-04-17,0.7262295081967213,1,4.857142857142857,87.35479264705883,5,49
166,2022-04-18,0.6685934489402697,1,5.0,88.20490666666666,5,49
166,2022-04-19,0.6771084337349398,1,4.714285714285714,94.11440454545455,6,47
166,2022-04-20,0.6802884615384616,1,5.0,89.09723380952381,6,46
166,2022-04-21,0.6266666666666667,1,4.714285714285714,90.85904444444445,7,45
166,2022-04-22,0.6872791519434629,1,5.142857142857143,85.30631805555555,9,42
166,2022-04-23,0.6758793969849246,1,6.0,75.61827936507937,7,43
166,2022-04-24,0.6764705882352942,1,6.428571428571429,61.173207037037045,9,41
166,2022-04-25,0.629080118694362,1,7.0,56.838921768707486,5,45
166,2022-04-26,0.6320754716981132,1,7.0,53.63146428571429,4,48
166,2022-04-27,0.6156968876860622,1,6.714285714285714,50.563803900709225,5,51
166,2022-04-28,0.5236768802228412,1,6.571428571428571,55.37080108695652,6,51
166,2022-04-29,0.5141242937853108,1,6.428571428571429,52.38442777777778,6,52
166,2022-04-30,0.44717444717444715,1,6.0,51.608085317460315,8,51
166,2022-05-01,0.42780748663101603,1,6.142857142857143,49.21044573643411,7,51
167,2022-04-15,0.49528301886792453,1,5.571428571428571,21.928082051282054,7,45
167,2022-04-16,0.47318611987381703,1,6.0,18.65043373015873,6,43
167,2022-04-17,0.4100609756097561,1,6.0,22.532228174603173,8,38
167,2022-04-18,0.591304347826087,1,6.142857142857143,30.236961627906975,3,37
167,2022-04-19,0.40963855421686746,1,5.714285714285714,33.483330416666675,7,33
167,2022-04-20,0.509090909090909,1,5.857142857142857,36.67676382113821,7,29
167,2022-04-21,0.5067567567567568,1,6.428571428571429,35.21519444444445,7,30
167,2022-04-22,0.25842696629213485,1,6.428571428571429,32.69217259259259,7,31
167,2022-04-23,0.5555555555555556,1,6.428571428571429,31.879159999999995,4,35
167,2022-04-24,0.2631578947368421,1,6.142857142857143,29.497994573643407,3,40
167,2022-04-25,0.40869565217391307,1,5.428571428571429,20.331606578947365,2,48
167,2022-04-26,0.5806451612903226,1,5.285714285714286,20.77192117117117,3,52
167,2022-04-27,0.5043478260869565,1,4.714285714285714,23.08759797979798,3,53
167,2022-04-28,0.47214854111405835,1,4.142857142857143,26.75241551724138,8,52
167,2022-04-29,0.4532710280373832,1,4.285714285714286,30.57928277777778,8,51
167,2022-04-30,0.49429657794676807,1,4.428571428571429,34.92755645161291,8,49
167,2022-05-01,0.5022321428571429,1,5.0,38.84917857142857,8,47
168,2022-04-15,0.6292134831460674,1,7.0,44.4562350340136,5,35
168,2022-04-16,0.6414790996784566,1,7.0,44.08662108843537,8,30
168,2022-04-17,0.7002518891687658,1,7.0,49.42017482993197,7,27
168,2022-04-18,0.6601941747572816,1,6.857142857142857,51.85829826388889,4,26
168,2022-04-19,0.648578811369509,1,6.142857142857143,56.885687209302326,3,27
168,2022-04-20,0.6039325842696629,1,5.428571428571429,63.75132412280702,5,23
168,2022-04-21,0.5726495726495726,1,5.142857142857143,68.0841662037037,3,25
168,2022-04-22,0.6098191214470284,1,5.0,70.94745285714286,5,28
168,2022-04-23,0.4418604651162791,1,5.0,69.42724904761906,3,29
168,2022-04-24,0.5483870967741935,1,4.285714285714286,75.37064444444445,4,33
168,2022-04-25,0.6012658227848101,1,3.857142857142857,64.8456975308642,3,35
168,2022-04-26,0.6037735849056604,1,3.7142857142857144,63.375221153846155,4,37
168,2022-04-27,1.0,1,3.857142857142857,56.96566666666667,1,40
168,2022-04-28,0.6081871345029239,1,3.2857142857142856,53.49399855072463,5,38
168,2022-04-29,0.569377990430622,1,3.5714285714285716,43.28923333333333,8,34
168,2022-04-30,0.515748031496063,1,4.0,37.40593392857142,4,36
168,2022-05-01,0.5565610859728507,1,4.142857142857143,32.694547701149425,8,36
169,2022-04-16,0.24613402061855671,0,1.0,82.27863571428573,4,15
169,2022-04-17,0.25,0,0.7142857142857143,112.15108666666667,3,14
169,2022-04-18,0.2654320987654321,0,1.0,57.27098095238095,1,13
169,2022-04-19,0.15481171548117154,0,1.1428571428571428,57.86623541666667,2,13
169,2022-04-20,0.2947761194029851,1,1.4285714285714286,57.998725,2,13
169,2022-04-21,0.19696969696969696,0,1.7142857142857142,58.52975,2,13
169,2022-04-22,0.2916666666666667,0,2.0,54.668211904761904,2,13
169,2022-04-23,0.3402061855670103,1,2.2857142857142856,58.81585,3,14
169,2022-04-24,0.3064798598949212,1,2.142857142857143,63.584399999999995,2,17
169,2022-04-26,0.17647058823529413,0,1.8571428571428572,63.48366153846154,2,19
169,2022-04-27,0.22377622377622378,0,1.8571428571428572,62.96480128205128,2,19
169,2022-04-28,0.2687224669603524,1,1.8571428571428572,59.59016153846154,2,19
169,2022-04-29,0.2981366459627329,1,1.8571428571428572,63.4235782051282,2,19
169,2022-04-30,0.41379310344827586,1,1.8571428571428572,55.42484358974359,4,17
169,2022-05-01,0.3358139534883721,1,2.0,63.837189285714295,5,15
170,2022-04-15,0.5,2,0.14285714285714285,0.0,1,0
171,2022-04-15,0.3448275862068966,0,0.7142857142857143,2.7063,1,16
171,2022-04-16,0.5294117647058824,1,0.7142857142857143,3.9774900000000004,3,13
171,2022-04-17,0.54,1,1.1428571428571428,11.004989583333334,3,10
171,2022-04-18,0.41081081081081083,1,1.4285714285714286,17.73317666666667,3,8
171,2022-04-19,0.4722222222222222,1,1.7142857142857142,21.24847361111111,2,6
171,2022-04-20,0.5094339622641509,1,1.7142857142857142,21.497873611111114,1,6
171,2022-04-21,0.41975308641975306,1,1.8571428571428572,21.925739743589745,3,5
171,2022-04-22,0.06666666666666667,0,2.2857142857142856,19.395170833333335,1,9
171,2022-04-25,0.17647058823529413,0,1.4285714285714286,13.91343,1,13
171,2022-04-27,0.48148148148148145,1,0.8571428571428571,9.296336111111112,1,17
171,2022-04-28,0.4642857142857143,1,0.8571428571428571,9.48017222222222,2,16
171,2022-04-29,0.43147208121827413,1,0.7142857142857143,14.565086666666668,5,12
171,2022-04-30,0.5454545454545454,1,1.2857142857142858,17.85455925925926,1,13
171,2022-05-01,0.4642857142857143,4,1.4285714285714286,17.022241666666666,2,17
172,2022-04-15,0.242914979757085,1,4.0,24.55183571428571,3,21
172,2022-04-16,0.3133561643835616,1,3.7142857142857144,31.670842948717954,4,24
172,2022-04-17,0.24,1,3.7142857142857144,32.676569871794875,3,24
172,2022-04-18,0.09090909090909091,1,3.4285714285714284,29.05693888888889,2,26
172,2022-04-19,0.40540540540540543,4,3.2857142857142856,29.30306666666667,1,30
172,2022-04-20,0.24175824175824176,4,3.0,30.62075952380953,1,34
172,2022-04-21,0.3032258064516129,4,2.5714285714285716,34.162216666666666,3,34
172,2022-04-22,0.3561643835616438,1,2.4285714285714284,40.8307294117647,7,35
172,2022-04-23,0.375,1,3.0,33.77442777777778,7,36
172,2022-04-24,0.3,4,3.4285714285714284,34.48252847222222,3,41
172,2022-04-25,0.2523809523809524,4,3.4285714285714284,34.854717361111106,4,42
172,2022-04-26,0.1,0,3.7142857142857144,35.76832564102563,5,42
172,2022-04-27,0.17229729729729729,4,4.285714285714286,32.70695277777778,5,45
172,2022-04-28,0.2744186046511628,4,4.857142857142857,29.827074999999997,3,47
172,2022-04-29,0.24342105263157895,4,4.857142857142857,31.342791666666667,8,44
172,2022-04-30,0.25102319236016374,1,5.0,27.411585714285714,8,40
172,2022-05-01,0.3238231098430813,1,5.142857142857143,23.88304537037037,8,35
173,2022-04-15,0.3145589798087141,1,2.7142857142857144,45.03458333333334,6,25
173,2022-04-16,0.2871046228710462,1,3.5714285714285716,48.74825533333333,5,23
173,2022-04-17,0.22773186409550045,1,4.285714285714286,48.65386277777778,5,21
173,2022-04-18,0.2222222222222222,1,5.0,53.015679523809524,2,21
173,2022-04-19,0.24285714285714285,1,4.285714285714286,55.975296666666665,1,24
173,2022-04-20,0.5804597701149425,1,3.857142857142857,58.58745432098765,3,26
173,2022-04-21,0.17247386759581881,1,3.7142857142857144,63.5384108974359,4,26
173,2022-04-22,0.20021528525296017,1,3.7142857142857144,51.260071794871806,5,23
173,2022-04-23,0.1534090909090909,1,3.5714285714285716,50.50974866666667,3,23
173,2022-04-24,0.2733333333333333,1,3.2857142857142856,65.06577826086958,3,21
173,2022-04-25,0.23780487804878048,1,3.0,59.16840238095239,2,24
173,2022-04-26,0.3942857142857143,1,3.0,67.03557063492062,4,24
173,2022-04-27,0.20041536863966772,1,3.4285714285714284,62.050942361111105,5,26
173,2022-04-28,0.22357414448669202,1,3.7142857142857144,58.57175512820514,4,27
173,2022-04-29,0.20393120393120392,1,3.7142857142857144,69.9790717948718,2,26
173,2022-04-30,0.16987179487179488,1,3.2857142857142856,79.64573333333334,3,24
173,2022-05-01,0.15890850722311398,1,3.2857142857142856,64.1426072463768,1,27
174,2022-04-15,0.51171875,4,4.857142857142857,40.92866568627451,9,17
174,2022-04-16,0.47674418604651164,1,5.857142857142857,37.83710894308943,2,22
174,2022-04-17,0.48558758314855877,1,5.571428571428571,35.549927777777775,6,16
174,2022-04-18,0.49107142857142855,1,5.428571428571429,41.17428859649123,4,16
174,2022-04-19,0.5078125,1,5.142857142857143,35.01842500000001,2,17
174,2022-04-22,0.5113636363636364,4,3.2857142857142856,36.18081449275362,3,28
174,2022-04-23,0.49242424242424243,4,2.4285714285714284,43.61238627450981,7,24
174,2022-04-25,0.4956896551724138,4,2.2857142857142856,31.403112500000002,4,20
174,2022-04-26,0.4864864864864865,4,2.2857142857142856,30.967834375,3,17
174,2022-04-27,0.5699208443271768,4,2.4285714285714284,24.524483333333336,8,10
174,2022-04-28,0.75,4,3.5714285714285716,26.125191333333333,1,12
174,2022-04-29,0.5034965034965035,1,3.7142857142857144,25.157116666666663,5,15
174,2022-04-30,0.5625,4,4.0,27.038618452380952,3,19
175,2022-04-15,0.12895927601809956,0,7.571428571428571,14.447705660377357,8,58
175,2022-04-16,0.22580645161290322,0,7.285714285714286,19.463974836601306,13,56
175,2022-04-17,0.07407407407407407,0,8.285714285714286,17.89208620689655,7,55
175,2022-04-18,0.1271393643031785,0,7.857142857142857,17.787920909090907,10,50
175,2022-04-19,0.22413793103448276,0,8.571428571428571,21.05654138888889,8,48
175,2022-04-20,0.3798449612403101,1,8.714285714285714,22.086257650273225,7,50
175,2022-04-21,0.22767857142857142,0,8.857142857142858,22.222210483870967,7,51
175,2022-04-22,0.08530805687203792,0,8.571428571428571,22.21827944444444,6,50
175,2022-04-23,0.11538461538461539,0,8.285714285714286,18.64149195402299,11,46
175,2022-04-24,0.3741496598639456,1,8.0,19.06372291666667,6,48
175,2022-04-25,0.21232876712328766,1,7.857142857142857,21.535844545454548,5,53
175,2022-04-26,0.13978494623655913,0,7.142857142857143,17.559677999999998,6,53
175,2022-04-27,0.23544303797468355,1,6.857142857142857,15.34485,9,56
175,2022-04-28,0.25196850393700787,1,7.142857142857143,15.994056666666667,8,55
175,2022-04-29,0.17647058823529413,1,7.285714285714286,15.294287908496731,5,61
175,2022-04-30,0.25146198830409355,1,7.142857142857143,14.45675,7,64
175,2022-05-01,0.1210762331838565,0,6.571428571428571,16.81868043478261,8,65
176,2022-04-15,0.024390243902439025,0,8.714285714285714,14.632501639344262,7,56
176,2022-04-16,0.11688311688311688,0,8.571428571428571,13.981231944444444,8,59
176,2022-04-17,0.07492354740061162,0,8.714285714285714,13.459075136612023,11,60
176,2022-04-18,0.07357859531772576,0,8.857142857142858,16.49468387096774,10,60
176,2022-04-19,0.12903225806451613,0,9.285714285714286,16.003194102564105,7,61
176,2022-04-20,0.06319702602230483,0,9.285714285714286,16.55361641025641,6,62
176,2022-04-21,0.04205607476635514,0,8.714285714285714,15.608563661202187,10,62
176,2022-04-22,0.01238390092879257,0,8.428571428571429,15.456605649717515,4,68
176,2022-04-23,0.014492753623188406,0,8.0,16.860636011904763,11,64
176,2022-04-24,0.03418803418803419,0,8.428571428571429,19.397391807909607,12,61
176,2022-04-25,0.0364656381486676,0,8.571428571428571,18.172164444444444,10,59
176,2022-04-26,0.011780104712041885,0,8.571428571428571,21.45296888888889,8,61
176,2022-04-27,0.06220839813374806,0,8.714285714285714,23.93474726775957,7,68
176,2022-04-28,0.09184726522187822,0,8.857142857142858,28.86895860215054,10,68
176,2022-04-29,0.0421792618629174,0,8.857142857142858,35.00725833333333,10,68
176,2022-04-30,0.23007856341189675,0,9.714285714285714,34.482451470588245,7,69
176,2022-05-01,0.08636688079942897,0,9.142857142857142,38.940052083333335,9,70
177,2022-04-15,0.27848101265822783,1,7.571428571428571,13.68022075471698,9,50
177,2022-04-16,0.15497076023391812,1,8.142857142857142,12.372480116959062,8,47
177,2022-04-17,0.24675324675324675,1,8.285714285714286,11.87110632183908,9,47
177,2022-04-18,0.2109375,2,8.428571428571429,11.539188418079094,6,48
177,2022-04-19,0.44554455445544555,1,8.428571428571429,12.235525988700564,9,48
177,2022-04-20,0.5138888888888888,1,8.428571428571429,12.239446610169491,5,49
177,2022-04-21,0.6022727272727273,1,8.142857142857142,11.809701169590646,8,48
177,2022-04-22,0.4482758620689655,2,7.714285714285714,12.47805802469136,5,51
177,2022-04-23,0.41338582677165353,1,7.142857142857143,15.820300666666666,5,54
177,2022-04-24,0.43478260869565216,1,6.714285714285714,19.62299078014184,9,52
177,2022-04-25,0.2876712328767123,1,6.714285714285714,20.124203546099288,7,53
177,2022-04-26,0.41605839416058393,1,6.857142857142857,21.449768402777774,9,51
177,2022-04-27,0.30201342281879195,1,6.857142857142857,22.662267361111116,6,52
177,2022-04-28,0.609375,1,7.0,22.56708163265306,7,54
177,2022-04-29,0.36,1,6.857142857142857,22.82705138888889,8,52
177,2022-04-30,0.17603911980440098,2,7.285714285714286,18.65409411764706,8,52
177,2022-05-01,0.3627450980392157,1,7.714285714285714,15.271541666666668,7,53
178,2022-04-15,0.023178807947019868,1,2.4285714285714284,26.679801960784317,5,21
178,2022-04-16,0.047619047619047616,0,2.857142857142857,24.884184166666667,3,21
178,2022-04-17,0.07692307692307693,0,2.4285714285714284,21.080948039215688,4,18
178,2022-04-18,0.11158798283261803,0,2.857142857142857,17.46687083333334,4,15
178,2022-04-19,0.3333333333333333,1,3.142857142857143,17.433240151515154,2,17
178,2022-04-20,0.16666666666666666,1,3.142857142857143,16.282133333333334,1,20
178,2022-04-21,0.4217687074829932,1,3.142857142857143,13.928621969696973,2,20
178,2022-04-22,0.31851851851851853,1,3.0,17.964431746031746,5,16
178,2022-04-23,0.22727272727272727,1,3.0,21.717581746031744,3,14
178,2022-04-24,0.07575757575757576,1,3.0,21.429259523809524,1,14
178,2022-04-25,0.15853658536585366,1,2.5714285714285716,26.919522222222227,1,14
178,2022-04-26,0.09090909090909091,0,2.142857142857143,30.01053222222222,4,10
178,2022-04-27,0.0989010989010989,1,2.4285714285714284,25.477650000000004,4,12
178,2022-04-28,0.18421052631578946,0,2.857142857142857,26.119370833333328,2,16
178,2022-04-29,0.0,0,2.857142857142857,20.515539166666667,1,21
178,2022-04-30,0.0,0,2.2857142857142856,17.38630416666667,1,27
178,2022-05-01,0.21739130434782608,0,2.0,17.44729880952381,1,33
179,2022-04-15,0.6072874493927125,1,2.2857142857142856,28.331154166666668,2,18
179,2022-04-16,0.532258064516129,1,2.2857142857142856,29.705309375000002,7,20
179,2022-04-17,0.47540983606557374,1,2.2857142857142856,27.034533333333332,8,12
179,2022-04-18,1.0,6,2.4285714285714284,29.04770294117647,0,12
179,2022-04-22,0.41714285714285715,1,2.4285714285714284,29.04770294117647,3,12
179,2022-04-23,0.47651006711409394,1,2.5714285714285716,24.346486111111112,9,9
179,2022-04-29,0.5813953488372093,1,1.7142857142857142,28.8637875,3,38
179,2022-04-30,0.5828402366863905,1,1.7142857142857142,39.86211111111111,6,35
179,2022-05-01,0.485,1,1.2857142857142858,65.06242222222222,6,32
180,2022-04-15,0.35294117647058826,1,4.714285714285714,50.89984444444444,1,43
180,2022-04-16,0.2876712328767123,1,3.5714285714285716,57.64066599999999,8,41
180,2022-04-17,0.21710526315789475,1,3.4285714285714284,44.31250486111111,7,40
180,2022-04-18,0.16783216783216784,1,3.7142857142857144,36.85918717948718,0,47
180,2022-04-19,0.25,1,2.857142857142857,29.68409833333333,5,47
180,2022-04-20,0.1452991452991453,1,3.4285714285714284,31.30227291666667,7,46
180,2022-04-21,0.15984405458089668,1,4.0,46.3334136904762,8,41
180,2022-04-22,0.2054263565891473,1,5.142857142857143,47.8331949074074,8,42
180,2022-04-23,0.12639405204460966,1,6.142857142857143,41.42366472868217,6,41
180,2022-04-24,0.16326530612244897,1,5.857142857142857,45.585483333333336,6,41
180,2022-04-25,0.11273792093704246,1,5.714285714285714,49.01266458333333,7,39
180,2022-04-26,0.13069908814589665,1,6.714285714285714,53.211697163120576,5,38
