user_id,activity_date,dominant_tab,long_view_rate_t,prior_7d_sessions_per_day,prior_7d_avg_minutes_per_session,sessions_t,future_7d_sessions
398,2022-04-23,1,0.12048192771084337,2.142857142857143,18.496236666666668,4,31
398,2022-04-24,1,0.26804123711340205,2.7142857142857144,15.067778070175438,5,29
398,2022-04-25,1,0.2,3.4285714285714284,13.155813194444443,3,31
398,2022-04-26,1,0.24444444444444444,3.7142857142857144,13.100022435897435,3,30
398,2022-04-27,2,0.24675324675324675,3.5714285714285716,12.690684,2,32
398,2022-04-28,1,0.24691358024691357,3.857142857142857,12.741824691358023,5,30
398,2022-04-29,1,0.17575757575757575,4.0,13.135565476190475,5,26
398,2022-04-30,1,0.21036585365853658,3.857142857142857,9.622247530864197,8,22
398,2022-05-01,1,0.15702479338842976,4.428571428571429,16.465594623655914,3,19
425,2022-04-16,1,0.20618556701030927,4.285714285714286,52.148914999999995,4,32
425,2022-04-17,1,0.625,4.142857142857143,47.53755,1,37
425,2022-04-18,2,0.39114391143911437,3.7142857142857144,47.00075448717948,6,33
425,2022-04-19,1,0.6,3.7142857142857144,50.67364487179487,4,34
425,2022-04-20,2,0.658008658008658,4.0,43.878614880952384,9,28
425,2022-04-21,1,0.6198347107438017,4.571428571428571,35.607821875,6,29
425,2022-04-22,2,0.2857142857142857,4.714285714285714,34.285592424242424,3,32
425,2022-04-23,1,0.5699300699300699,4.714285714285714,27.52446414141414,3,37
425,2022-04-24,1,0.6462882096069869,4.571428571428571,32.45219114583333,6,35
425,2022-04-25,1,0.6964285714285714,5.285714285714286,33.45648198198198,2,39
425,2022-04-26,2,0.58984375,4.714285714285714,34.655173232323236,5,43
425,2022-04-27,2,0.6981132075471698,4.857142857142857,36.91540343137256,3,47
425,2022-04-28,2,0.5273972602739726,4.0,39.36140773809524,7,49
425,2022-04-29,2,0.6235632183908046,4.142857142857143,46.99852586206897,6,49
425,2022-04-30,2,0.52,4.571428571428571,52.03177604166667,8,49
425,2022-05-01,1,0.38046272493573263,5.285714285714286,45.16647927927928,4,53
443,2022-04-16,2,0.6978021978021978,3.7142857142857144,16.569226923076926,4,16
443,2022-04-18,2,0.5932203389830508,2.7142857142857144,17.785167543859654,6,10
443,2022-04-19,2,0.7027027027027027,3.0,13.010785714285717,2,8
443,2022-04-20,2,0.75,2.7142857142857144,18.43615263157895,1,7
443,2022-04-23,1,0.4027777777777778,1.8571428571428572,25.900014102564107,7,3
456,2022-04-15,1,0.8333333333333334,1.8571428571428572,12.159258974358975,2,18
456,2022-04-16,1,1.0,1.8571428571428572,12.027960256410255,1,20
456,2022-04-17,1,0.7142857142857143,1.7142857142857142,10.301372222222222,2,22
456,2022-04-18,1,0.8857142857142857,1.8571428571428572,9.508958974358974,3,19
456,2022-04-19,1,0.7014925373134329,2.142857142857143,9.311588888888888,3,20
456,2022-04-20,1,0.7380952380952381,2.0,13.866517857142858,4,19
456,2022-04-21,1,0.6842105263157895,2.4285714285714284,15.293131372549022,2,21
456,2022-04-22,1,0.782608695652174,2.4285714285714284,16.137210784313726,3,22
456,2022-04-24,1,0.8333333333333334,2.857142857142857,16.729738333333334,4,17
456,2022-04-26,2,0.6923076923076923,2.7142857142857144,13.893121929824565,4,16
456,2022-04-27,1,0.7777777777777778,2.857142857142857,14.183476666666667,3,14
456,2022-04-28,1,0.6976744186046512,2.7142857142857144,11.383828947368423,4,11
456,2022-04-29,1,0.7241379310344828,3.0,10.809861904761906,4,10
456,2022-04-30,1,0.5,3.142857142857143,12.580492424242424,1,13
456,2022-05-01,1,0.6153846153846154,2.857142857142857,10.436172500000001,1,16
458,2022-04-15,1,0.48091603053435117,5.571428571428571,19.381962393162393,4,41
458,2022-04-16,2,0.4390602055800294,5.571428571428571,20.344325213675212,5,45
458,2022-04-17,2,0.39861111111111114,5.571428571428571,25.57775641025641,9,42
458,2022-04-18,2,0.3114754098360656,6.0,28.58976626984127,6,42
458,2022-04-19,1,0.2564102564102564,5.857142857142857,25.941610162601624,5,41
458,2022-04-20,2,0.3620689655172414,5.714285714285714,24.020708333333328,6,40
458,2022-04-21,2,0.4605263157894737,5.857142857142857,22.141965040650405,4,41
458,2022-04-22,1,0.46551724137931033,5.571428571428571,23.204066239316237,6,39
458,2022-04-23,2,0.2316715542521994,5.857142857142857,23.52166951219512,9,37
458,2022-04-24,2,0.1942645698427382,6.428571428571429,20.943057037037036,6,37
458,2022-04-25,2,0.3007915567282322,6.0,22.153456746031747,6,38
458,2022-04-26,2,0.24570446735395188,6.0,23.366387698412698,4,38
458,2022-04-27,2,0.20123361603700848,5.857142857142857,27.62200772357723,5,37
458,2022-04-28,2,0.23720349563046192,5.714285714285714,35.31553375,5,38
458,2022-04-29,2,0.17320574162679425,5.857142857142857,38.83425569105691,4,38
458,2022-04-30,2,0.1408839779005525,5.571428571428571,46.392385897435894,7,33
458,2022-05-01,2,0.17904761904761904,5.285714285714286,47.683968918918914,6,32
459,2022-04-15,1,0.3103448275862069,8.142857142857142,12.176028947368422,9,53
459,2022-04-16,1,0.30952380952380953,8.428571428571429,11.332988700564972,10,52
459,2022-04-17,2,0.1951219512195122,8.428571428571429,10.619597175141243,7,51
459,2022-04-18,1,0.25,8.285714285714286,9.563760632183909,7,47
459,2022-04-19,1,0.41379310344827586,8.142857142857142,9.311016666666665,6,45
459,2022-04-20,1,0.275,7.571428571428571,9.796560691823899,8,42
459,2022-04-21,2,0.24324324324324326,7.857142857142857,9.193841515151515,9,38
459,2022-04-22,1,0.3076923076923077,8.0,8.775813095238096,6,35
459,2022-04-23,1,0.15151515151515152,7.571428571428571,10.275973899371069,9,32
459,2022-04-24,2,0.5357142857142857,7.428571428571429,10.069175641025643,6,30
459,2022-04-25,2,0.5,7.285714285714286,9.489427124183006,3,33
459,2022-04-26,1,0.17647058823529413,6.714285714285714,10.491335815602838,4,36
459,2022-04-27,1,0.4189189189189189,6.428571428571429,10.485023333333334,5,36
459,2022-04-28,2,0.32575757575757575,6.0,13.962106746031747,5,36
459,2022-04-30,1,0.38095238095238093,5.0,17.100816190476188,6,37
461,2022-04-15,1,0.6909090909090909,3.142857142857143,13.16383181818182,4,22
461,2022-04-16,1,0.5819672131147541,2.857142857142857,14.489020833333333,6,22
461,2022-04-17,1,0.5757575757575758,2.857142857142857,18.994295833333332,4,25
461,2022-04-18,2,0.68,3.2857142857142856,17.55859347826087,2,27
461,2022-04-19,1,0.47474747474747475,3.4285714285714284,17.335832638888892,4,31
461,2022-04-20,1,0.34615384615384615,3.857142857142857,15.692852469135802,2,33
461,2022-04-21,1,1.0,3.5714285714285716,13.608133333333335,1,39
461,2022-04-23,1,0.6329787234042553,3.142857142857143,16.89544393939394,6,41
461,2022-04-24,1,0.5246913580246914,3.142857142857143,13.725902272727273,7,44
461,2022-04-25,1,0.6,3.5714285714285716,17.076396666666664,4,47
461,2022-04-26,1,0.46938775510204084,3.857142857142857,16.2796524691358,8,45
461,2022-04-27,1,0.5057471264367817,4.428571428571429,15.744895161290323,4,45
461,2022-04-28,1,0.5256410256410257,4.714285714285714,16.809524747474747,7,43
461,2022-04-29,1,0.5714285714285714,5.571428571428571,13.868524358974359,4,43
461,2022-04-30,1,0.5189873417721519,5.714285714285714,14.500099166666667,7,41
461,2022-05-01,1,0.4517543859649123,5.857142857142857,13.233084146341465,10,37
464,2022-04-15,2,0.7034482758620689,5.285714285714286,34.036449549549545,3,37
464,2022-04-16,1,0.5700325732899023,5.285714285714286,35.234649549549545,4,42
464,2022-04-17,1,0.4942263279445728,5.571428571428571,36.69090598290599,6,44
464,2022-04-18,1,0.5417607223476298,5.142857142857143,40.79589629629629,5,46
464,2022-04-19,1,0.5191053122087604,4.714285714285714,43.832846464646465,5,47
464,2022-04-20,1,0.40956826137689617,4.571428571428571,48.99136979166666,8,45
464,2022-04-21,1,0.5038610038610039,5.0,44.38162619047619,5,49
464,2022-04-22,1,0.5405982905982906,5.142857142857143,52.09969027777778,4,50
464,2022-04-23,1,0.4323361823361823,5.285714285714286,50.68342567567568,9,47
464,2022-04-24,1,0.6348884381338742,6.0,45.41810634920635,8,44
464,2022-04-25,1,0.43892508143322473,6.285714285714286,45.12542310606061,7,43
464,2022-04-26,1,0.5573248407643312,6.571428571428571,48.04912572463768,6,44
464,2022-04-27,1,0.4714003944773176,6.714285714285714,47.52924007092199,6,43
464,2022-04-28,1,0.5157894736842106,6.428571428571429,52.375295555555546,9,42
464,2022-04-29,1,0.40059790732436473,7.0,43.33996768707483,5,43
464,2022-04-30,1,0.48903508771929827,7.142857142857143,48.30667566666666,6,43
464,2022-05-01,1,0.5263157894736842,6.714285714285714,49.415540425531916,5,46
480,2022-04-16,2,0.6571428571428571,1.1428571428571428,6.823716666666666,2,6
480,2022-04-17,2,0.0,1.2857142857142858,6.738305555555556,1,5
480,2022-04-20,1,0.8775510204081632,1.0,5.912916666666667,1,13
480,2022-04-30,1,0.6666666666666666,2.5714285714285716,18.815274074074072,2,27
480,2022-05-01,1,0.6571428571428571,2.857142857142857,16.933746666666664,6,22
493,2022-04-15,2,0.3076923076923077,5.0,9.03108238095238,8,40
493,2022-04-16,2,0.1875,5.571428571428571,8.292985470085469,8,40
493,2022-04-17,1,0.3157894736842105,6.142857142857143,6.556491472868218,3,43
493,2022-04-18,2,0.0,6.142857142857143,6.165459689922481,6,41
493,2022-04-21,1,0.38333333333333336,6.571428571428571,4.175229710144928,7,41
493,2022-04-22,2,0.6,6.285714285714286,5.433752272727273,4,44
493,2022-04-23,2,0.3389830508474576,5.714285714285714,5.33096625,8,45
493,2022-04-24,2,0.25,5.714285714285714,5.852415833333334,6,45
493,2022-04-25,1,0.4457831325301205,6.142857142857143,5.297086046511628,4,47
493,2022-04-26,2,0.22727272727272727,5.857142857142857,6.614810975609756,6,48
493,2022-04-27,2,0.5534351145038168,6.0,6.473923412698413,8,46
493,2022-04-28,1,0.125,6.142857142857143,11.34663062015504,5,44
493,2022-04-29,1,0.3220338983050847,5.857142857142857,10.548274390243902,7,42
493,2022-04-30,2,0.38461538461538464,6.285714285714286,12.18367424242424,9,35
493,2022-05-01,2,0.34328358208955223,6.428571428571429,12.924745925925926,6,32
496,2022-04-15,1,0.375,3.5714285714285716,13.268281333333334,4,29
496,2022-04-16,1,0.4230769230769231,3.7142857142857144,12.847414102564102,2,33
496,2022-04-17,1,0.391304347826087,3.5714285714285716,12.730084,6,32
496,2022-04-18,1,0.575,3.857142857142857,9.992237037037036,2,35
496,2022-04-19,2,0.47058823529411764,3.857142857142857,11.950767283950617,1,41
496,2022-04-20,1,0.2676470588235294,3.4285714285714284,12.96987986111111,5,39
496,2022-04-21,1,0.29906542056074764,3.7142857142857144,16.322034615384613,7,36
496,2022-04-22,1,0.36012861736334406,3.857142857142857,14.92751234567901,6,36
496,2022-04-23,1,0.2838283828382838,4.142857142857143,18.334181609195404,6,37
496,2022-04-24,1,0.26495726495726496,4.714285714285714,18.767316666666666,5,39
496,2022-04-25,2,0.20187793427230047,4.571428571428571,19.567303125000002,5,37
496,2022-04-26,1,0.4019607843137255,5.0,16.351228095238092,7,33
496,2022-04-27,1,0.27741935483870966,5.857142857142857,15.103617479674798,3,32
496,2022-04-28,1,0.6744186046511628,5.571428571428571,14.365320085470085,4,31
496,2022-04-29,1,0.375,5.142857142857143,13.592360648148148,6,30
496,2022-04-30,1,0.304635761589404,5.142857142857143,10.476755555555556,7,30
496,2022-05-01,1,0.49544072948328266,5.285714285714286,10.13183873873874,7,30
501,2022-04-15,2,0.3422222222222222,4.857142857142857,40.91068921568628,2,25
501,2022-04-19,2,0.4489795918367347,3.142857142857143,35.29521666666667,2,24
501,2022-04-21,2,0.5328947368421053,3.4285714285714284,29.403406250000003,3,20
501,2022-04-23,2,0.6307106598984772,3.5714285714285716,32.09344733333333,3,17
501,2022-04-25,2,0.6481481481481481,3.2857142857142856,49.84647101449276,2,25
501,2022-04-27,1,0.47619047619047616,3.4285714285714284,46.0985861111111,3,32
501,2022-04-28,1,0.4421768707482993,3.0,41.4551126984127,2,36
501,2022-04-29,1,0.5984251968503937,2.857142857142857,40.195139166666664,4,36
501,2022-04-30,1,0.48484848484848486,2.5714285714285716,37.04059444444445,2,37
501,2022-05-01,1,0.5953488372093023,2.4285714285714284,14.52888823529412,4,36
504,2022-04-15,2,0.7246376811594203,5.0,21.04060238095238,5,24
504,2022-04-16,2,0.6551724137931034,5.285714285714286,23.350773873873877,6,22
504,2022-04-17,2,0.7446808510638298,5.428571428571429,21.35220263157895,5,20
504,2022-04-18,2,0.8181818181818182,5.571428571428571,19.7545188034188,3,18
504,2022-04-20,2,0.8545454545454545,4.0,11.785658333333332,1,21
504,2022-04-21,1,0.6923076923076923,3.5714285714285716,15.722000666666668,5,18
504,2022-04-22,2,0.5285714285714286,3.5714285714285716,13.474012,4,17
504,2022-04-23,2,0.8333333333333334,3.4285714285714284,12.192634722222223,4,17
504,2022-04-24,2,0.8421052631578947,3.142857142857143,14.418408333333334,3,18
504,2022-04-25,2,0.75,2.857142857142857,13.297899166666664,1,23
504,2022-04-26,2,0.6818181818181818,2.5714285714285716,15.276589814814814,2,25
504,2022-04-27,2,0.6,2.857142857142857,17.087268333333334,2,29
504,2022-04-28,1,0.7647058823529411,3.0,12.159430952380953,2,30
504,2022-04-29,2,0.8333333333333334,2.5714285714285716,13.851853703703704,3,31
504,2022-04-30,1,0.61,2.4285714285714284,9.973443137254904,4,31
504,2022-05-01,1,0.75,2.4285714285714284,16.60880588235294,4,31
511,2022-04-15,1,0.41847826086956524,3.5714285714285716,21.483398,4,26
511,2022-04-16,1,0.5,3.4285714285714284,19.95783125,8,23
511,2022-04-17,1,0.5290102389078498,3.142857142857143,22.493476515151514,5,18
511,2022-04-18,2,1.0,3.2857142857142856,24.739520289855072,1,18
511,2022-04-20,2,0.3333333333333333,3.142857142857143,25.864043939393937,2,19
511,2022-04-21,2,0.5357142857142857,3.4285714285714284,23.78635347222222,5,17
511,2022-04-22,2,0.38618925831202044,3.5714285714285716,22.736384666666662,5,18
511,2022-04-23,1,0.5145413870246085,3.7142857142857144,23.841117307692308,5,22
511,2022-04-25,2,1.0,2.5714285714285716,23.995750925925925,1,32
511,2022-04-27,2,0.8571428571428571,2.5714285714285716,23.995750925925925,3,39
511,2022-04-28,2,0.5555555555555556,2.7142857142857144,22.634736842105262,3,36
511,2022-04-29,1,0.41333333333333333,2.4285714285714284,25.705703921568627,6,30
511,2022-04-30,1,0.453804347826087,2.5714285714285716,19.864104629629633,9,27
511,2022-05-01,1,0.4195121951219512,3.142857142857143,15.251472727272725,4,26
531,2022-04-16,1,0.125,3.7142857142857144,15.307412179487178,1,9
531,2022-04-17,2,0.3684210526315789,2.857142857142857,11.387377500000001,2,8
531,2022-04-18,1,0.5,3.0,12.2076873015873,2,14
531,2022-04-20,1,0.45161290322580644,2.2857142857142856,13.910831250000001,2,23
531,2022-04-23,1,0.0,1.2857142857142858,8.63232962962963,1,33
531,2022-04-24,1,0.0,1.2857142857142858,5.535040740740741,1,34
531,2022-05-01,1,0.84,4.714285714285714,9.202401515151516,2,11
541,2022-04-15,2,0.45901639344262296,6.285714285714286,54.25137916666666,6,57
541,2022-04-16,1,0.3438914027149321,6.142857142857143,57.19552558139535,8,57
541,2022-04-17,2,0.336734693877551,6.142857142857143,54.986680620155035,5,59
541,2022-04-18,2,0.44,6.428571428571429,52.62888703703704,10,57
541,2022-04-19,2,0.5670103092783505,6.571428571428571,48.987671014492754,8,58
541,2022-04-20,2,0.45,6.857142857142857,42.855259375,7,60
541,2022-04-21,2,0.4722222222222222,7.142857142857143,36.833031,10,56
541,2022-04-22,2,0.41648106904231624,7.714285714285714,29.69507438271605,9,55
541,2022-04-23,2,0.40836653386454186,8.142857142857142,27.22381286549707,8,52
541,2022-04-24,2,0.5272727272727272,8.142857142857142,31.65071929824562,7,51
541,2022-04-25,2,0.45454545454545453,8.428571428571429,31.46454096045198,8,46
541,2022-04-26,2,0.4351145038167939,8.142857142857142,33.93558304093567,9,44
541,2022-04-27,2,0.5687022900763359,8.285714285714286,36.94645,9,40
541,2022-04-28,2,0.421875,8.571428571428571,38.78785527777778,6,41
541,2022-04-29,2,0.40672782874617736,8.0,44.33419285714285,8,41
541,2022-04-30,2,0.5,7.857142857142857,42.53652454545454,5,43
541,2022-05-01,2,0.5886524822695035,7.428571428571429,39.8223467948718,6,49
542,2022-04-15,2,0.217753120665742,7.285714285714286,38.571552614379094,7,49
542,2022-04-16,1,0.3177004538577912,7.428571428571429,38.284936858974355,7,48
542,2022-04-17,1,0.32865168539325845,7.142857142857143,38.640006,6,45
542,2022-04-18,1,0.373469387755102,7.0,36.57904693877551,8,43
542,2022-04-19,1,0.36862244897959184,7.142857142857143,31.158227999999998,8,40
542,2022-04-20,2,0.2520231213872832,7.285714285714286,29.871906862745096,5,42
542,2022-04-21,1,0.2777129521586931,6.857142857142857,32.00613611111111,8,36
542,2022-04-22,1,0.22566371681415928,7.0,32.09884931972789,7,34
542,2022-04-23,1,0.3862433862433862,7.0,32.04820578231293,6,35
542,2022-04-24,1,0.40145985401459855,6.857142857142857,29.728280555555557,3,38
542,2022-04-25,2,0.32959326788218796,6.428571428571429,30.409764444444445,6,38
542,2022-04-26,1,0.3177083333333333,6.142857142857143,33.773312015503876,5,38
542,2022-04-27,2,0.4628297362110312,5.714285714285714,35.305276250000006,7,38
542,2022-04-28,1,0.2617801047120419,6.0,31.33529087301587,2,45
542,2022-04-29,1,0.2815884476534296,5.142857142857143,32.92949722222222,5,44
542,2022-04-30,2,0.2674516400336417,4.857142857142857,33.48351274509804,7,42
542,2022-05-01,2,0.33183183183183185,5.0,35.46783047619048,6,41
545,2022-04-15,2,0.5161290322580645,3.2857142857142856,42.53746449275362,2,26
545,2022-04-16,2,0.6,3.142857142857143,43.697680303030296,3,26
545,2022-04-17,2,0.5184049079754601,3.0,36.198773015873016,3,28
545,2022-04-18,2,0.425,3.0,38.99210873015873,2,28
545,2022-04-19,2,0.5714285714285714,2.857142857142857,36.24919833333333,3,27
545,2022-04-20,2,0.5083612040133779,2.7142857142857144,39.89164210526316,5,25
545,2022-04-21,2,0.5036764705882353,3.142857142857143,40.92439318181818,6,23
545,2022-04-22,2,0.49038461538461536,3.4285714285714284,39.94954583333333,4,22
545,2022-04-23,2,0.47297297297297297,3.7142857142857144,39.17269230769231,3,23
545,2022-04-24,2,0.49466192170818507,3.7142857142857144,43.61185256410256,5,20
545,2022-04-25,1,0.36036036036036034,4.0,39.58755595238095,2,21
545,2022-04-26,2,0.3712871287128713,4.0,37.45890952380952,2,23
545,2022-04-27,2,0.375,3.857142857142857,36.98527345679013,3,25
545,2022-04-28,1,0.49029126213592233,3.5714285714285716,32.34441333333333,4,25
545,2022-04-29,2,0.6833333333333333,3.2857142857142856,34.640647826086955,3,25
545,2022-04-30,2,0.4666666666666667,3.142857142857143,30.17664318181818,4,26
545,2022-05-01,2,0.4536082474226804,3.2857142857142856,30.552947101449277,2,27
557,2022-04-15,1,0.4676258992805755,2.142857142857143,35.90589,5,4
557,2022-04-16,1,0.5702479338842975,2.4285714285714284,32.2865637254902,3,2
557,2022-04-22,2,1.0,1.1428571428571428,16.549110416666664,1,14
557,2022-04-23,1,0.0,0.5714285714285714,13.9795,1,16
557,2022-04-24,1,0.5159574468085106,0.2857142857142857,0.0,3,17
557,2022-04-25,1,0.6101694915254238,0.7142857142857143,20.67972,2,17
557,2022-04-26,1,0.4025974025974026,1.0,18.79291428571429,1,17
557,2022-04-27,1,0.6532258064516129,1.1428571428571428,20.69761666666667,3,16
557,2022-04-28,1,0.6268656716417911,1.5714285714285714,19.969760606060607,1,15
557,2022-04-29,1,0.6785714285714286,1.7142857142857142,21.369902777777778,3,14
557,2022-04-30,1,0.3032258064516129,2.0,19.03474523809524,3,12
557,2022-05-01,1,0.52,2.2857142857142856,22.629059374999997,4,9
580,2022-04-16,2,0.2318840579710145,0.5714285714285714,57.62246666666667,6,4
580,2022-04-17,2,0.3252496433666191,1.4285714285714286,36.23025833333333,4,0
580,2022-04-30,1,0.35333333333333333,0.7142857142857143,19.237293333333334,6,27
580,2022-05-01,1,0.22682119205298013,1.5714285714285714,24.31615303030303,4,24
613,2022-04-21,2,0.1647196261682243,6.857142857142857,94.45860659722223,13,72
613,2022-04-22,2,0.1882640586797066,7.857142857142857,75.55746393939394,12,72
613,2022-04-23,2,0.1648793565683646,8.571428571428571,62.16899111111112,10,72
613,2022-04-24,2,0.24054054054054055,9.285714285714286,48.9658041025641,9,71
613,2022-04-25,2,0.15579710144927536,9.714285714285714,39.93897794117647,11,64
613,2022-04-26,2,0.13307240704500978,10.428571428571429,32.73920365296804,11,62
613,2022-04-27,2,0.1301806588735388,10.428571428571429,27.28945547945205,11,60
613,2022-04-28,2,0.11324257425742575,11.0,22.178467532467533,8,61
613,2022-04-29,2,0.12381703470031545,10.285714285714286,26.820420601851858,12,52
613,2022-04-30,1,0.13306451612903225,10.285714285714286,27.856299305555556,10,49
613,2022-05-01,1,0.19979402677651906,10.285714285714286,31.320481481481483,8,47
614,2022-04-15,1,0.13636363636363635,6.571428571428571,21.56139130434783,2,41
614,2022-04-16,1,0.2226148409893993,6.0,21.550734523809528,4,48
614,2022-04-17,1,0.1444906444906445,6.285714285714286,20.633224999999996,7,43
614,2022-04-18,1,0.17204301075268819,6.142857142857143,24.43411279069767,4,46
614,2022-04-19,1,0.13445378151260504,5.571428571428571,25.251924786324782,7,44
614,2022-04-20,2,0.0,5.571428571428571,26.201582478632474,1,52
614,2022-04-21,1,0.1543134872417983,4.571428571428571,30.558239062499993,11,44
614,2022-04-22,1,0.09304871373836891,5.142857142857143,30.77134351851852,7,45
614,2022-04-23,1,0.09692451071761417,5.857142857142857,39.73730894308943,11,39
614,2022-04-24,1,0.17006802721088435,6.857142857142857,36.61518368055555,2,46
614,2022-04-25,1,0.08932584269662922,6.142857142857143,34.19470155038759,7,46
614,2022-04-26,1,0.1105318039624609,6.571428571428571,36.946976086956525,5,50
614,2022-04-27,1,0.17201166180758018,6.285714285714286,39.45207083333334,9,43
614,2022-04-28,1,0.35833333333333334,7.428571428571429,39.20804583333333,3,47
614,2022-04-29,1,0.18848167539267016,6.285714285714286,40.6670875,8,46
614,2022-04-30,1,0.22650602409638554,6.428571428571429,37.132002962962964,5,49
614,2022-05-01,1,0.10377358490566038,5.571428571428571,41.50776581196581,9,47
636,2022-04-15,1,0.55,5.142857142857143,26.629145833333332,4,24
636,2022-04-16,1,0.5652173913043478,5.285714285714286,26.861487837837835,10,21
636,2022-04-17,1,0.3728813559322034,5.285714285714286,28.044633333333337,3,21
636,2022-04-18,1,0.6176470588235294,4.0,29.225521428571426,1,25
636,2022-04-19,1,0.5454545454545454,3.857142857142857,29.349262345679016,3,26
636,2022-04-20,1,0.6374269005847953,3.857142857142857,25.730095679012347,3,27
636,2022-04-21,1,0.3333333333333333,4.0,28.757180357142857,2,29
636,2022-04-22,1,0.7352941176470589,3.7142857142857144,28.456226282051286,2,30
636,2022-04-23,1,0.645,3.4285714285714284,27.89662916666667,7,33
636,2022-04-24,2,0.375,3.0,37.302103174603175,3,39
636,2022-04-25,2,0.42105263157894735,3.0,36.21320714285715,5,41
636,2022-04-26,2,0.5217391304347826,3.5714285714285716,24.48711866666667,4,49
636,2022-04-27,2,0.27906976744186046,3.7142857142857144,28.31343397435898,4,53
636,2022-04-28,2,0.504424778761062,3.857142857142857,22.308598765432095,4,49
636,2022-04-29,2,0.7142857142857143,4.142857142857143,24.61460402298851,3,47
636,2022-04-30,2,0.5590062111801242,4.285714285714286,26.863697222222225,10,38
636,2022-05-01,2,0.6143497757847534,4.714285714285714,18.804040404040403,9,36
658,2022-04-15,2,0.41854636591478694,6.714285714285714,46.90694290780142,6,56
658,2022-04-16,1,0.4061433447098976,6.714285714285714,43.283160638297865,7,55
658,2022-04-17,2,0.5252225519287834,6.285714285714286,40.526748863636364,9,51
658,2022-04-18,2,0.4619164619164619,6.571428571428571,33.182574637681164,7,51
658,2022-04-19,2,0.7027777777777777,6.0,34.69551746031746,9,49
658,2022-04-20,1,0.627906976744186,6.857142857142857,35.28611631944444,12,43
658,2022-04-21,1,0.6756756756756757,8.0,30.945320833333337,8,40
658,2022-04-22,1,0.6766917293233082,8.285714285714286,31.242042241379302,4,41
658,2022-04-23,2,0.6270627062706271,8.0,33.52834702380952,6,43
658,2022-04-24,1,0.5043478260869565,7.857142857142857,34.88857696969696,5,44
658,2022-04-25,2,0.5236641221374045,7.285714285714286,36.855767647058826,7,43
658,2022-04-26,2,0.4979919678714859,7.285714285714286,40.92605915032681,7,46
658,2022-04-27,2,0.5813953488372093,7.0,43.48184455782312,6,46
658,2022-04-28,2,0.4602739726027397,6.142857142857143,47.7049023255814,5,46
658,2022-04-29,2,0.47194719471947194,5.714285714285714,56.36700541666668,5,46
658,2022-04-30,1,0.5543175487465181,5.857142857142857,55.7793406504065,8,43
658,2022-05-01,2,0.5267379679144385,6.142857142857143,51.05805116279071,6,43
663,2022-04-15,1,0.7125,0.8571428571428571,27.205041666666663,2,7
663,2022-04-19,2,0.0,1.4285714285714286,30.145283333333328,2,4
663,2022-04-30,1,0.6554621848739496,0.5714285714285714,15.961429166666667,3,11
663,2022-05-01,1,0.5873015873015873,0.42857142857142855,46.79513333333333,1,10
690,2022-04-15,2,0.21637426900584794,2.857142857142857,15.47324,4,21
690,2022-04-16,2,0.15976331360946747,3.142857142857143,15.622109090909094,4,18
690,2022-04-17,2,0.18110236220472442,3.142857142857143,16.941972727272727,3,15
690,2022-04-18,2,0.17484662576687116,3.2857142857142856,14.042283333333335,4,11
690,2022-04-19,2,0.45161290322580644,3.142857142857143,16.150033333333337,1,10
690,2022-04-20,2,0.1566265060240964,2.7142857142857144,17.870494736842108,2,8
690,2022-04-21,2,0.21212121212121213,2.857142857142857,17.220785833333334,5,3
690,2022-04-22,2,0.13756613756613756,3.2857142857142856,14.698333333333334,2,1
690,2022-04-23,2,0.06504065040650407,3.0,16.90041746031746,1,3
690,2022-04-30,1,0.14619883040935672,0.14285714285714285,16.346216666666667,3,30
690,2022-05-01,1,0.15968586387434555,0.42857142857142855,30.082077777777773,6,27
711,2022-04-15,1,0.6666666666666666,0.14285714285714285,0.0,3,8
711,2022-04-16,1,0.7729083665338645,0.5714285714285714,13.260504166666667,5,4
711,2022-04-17,2,0.2876712328767123,1.2857142857142858,56.406666666666666,3,1
711,2022-04-23,2,0.0625,1.1428571428571428,59.057375,1,9
711,2022-04-26,1,0.0,0.14285714285714285,7.443933333333334,1,24
711,2022-04-29,1,0.4794520547945205,0.2857142857142857,3.721966666666667,1,23
711,2022-04-30,1,0.6678141135972461,0.42857142857142855,23.013155555555556,7,16
711,2022-05-01,1,0.6802325581395349,1.2857142857142858,50.58485370370371,5,15
727,2022-04-15,1,0.13105413105413105,4.285714285714286,29.591515,2,32
727,2022-04-16,1,0.1337099811676083,3.857142857142857,25.076803086419755,4,33
727,2022-04-17,1,0.10686015831134564,3.857142857142857,27.26807654320988,7,29
727,2022-04-18,1,0.16353887399463807,4.428571428571429,26.258784946236563,5,26
727,2022-04-19,2,0.14795918367346939,4.285714285714286,22.679156111111112,4,31
727,2022-04-20,1,0.12790697674418605,3.857142857142857,21.785767901234568,3,39
727,2022-04-21,1,0.07859078590785908,4.0,22.036514880952378,6,36
727,2022-04-23,1,0.10466760961810467,4.571428571428571,21.545779687499998,5,41
727,2022-04-24,1,0.22349570200573066,4.714285714285714,21.531664646464645,3,41
727,2022-04-25,1,0.15030674846625766,4.142857142857143,20.160084482758624,2,43
727,2022-04-26,1,0.10445468509984639,3.7142857142857144,23.11400064102564,9,43
727,2022-04-27,1,0.08791208791208792,4.428571428571429,22.372541935483873,11,40
