user_id,preferred_category,secondary_category,novelty_preference,social_preference,preferred_session_minutes
456,Sports,Creative,0.15831268190976955,0.18757425146954493,19
457,Simulation,Adventure,0.5774698471945927,0.20787186069661626,51
458,Sports,Creative,0.05430028200492774,0.6954371562393364,38
459,Social,Simulation,0.686885572361243,0.22568005006294675,19
460,Simulation,Puzzle,0.8035098941489688,0.3724198361022435,23
461,Adventure,Sports,0.6300170448783261,0.512275593593948,41
462,Strategy,Adventure,0.4956272952608427,0.600276746661477,12
463,Adventure,Simulation,0.1674324710838318,0.40071818900288436,33
464,Action,Adventure,0.40068449128056377,0.6073816518314187,16
465,Adventure,Simulation,0.5452994663506783,0.5512873584035372,14
466,Creative,Strategy,0.2516399027026223,0.3899983982367731,30
467,Social,Sports,0.8954984631497246,0.2594011996836779,30
468,Sports,Action,0.3798200674746326,0.7255227400219585,31
469,Action,Strategy,0.8432678164071773,0.23403295347205708,48
470,Strategy,Sports,0.6467229893385804,0.19190996081111208,48
471,Simulation,Social,0.45615791506552256,0.8298379011018633,17
472,Action,Strategy,0.5975613139583782,0.6379864175964144,20
473,Puzzle,Sports,0.7863960335209341,0.8532771702101052,49
474,Puzzle,Simulation,0.2357701769271366,0.749899701453882,14
475,Strategy,Creative,0.3783401785609569,0.4833585344027593,30
476,Sports,Adventure,0.21896524163768485,0.5398141248946567,51
477,Creative,Social,0.8049610836870897,0.5366849191103251,29
478,Social,Strategy,0.5907944048617586,0.31176063744202803,33
479,Creative,Adventure,0.7139731625418649,0.3670347826563117,15
480,Puzzle,Sports,0.7462064150590864,0.7636105711674015,15
481,Social,Simulation,0.1774164132414055,0.2873381124113574,54
482,Strategy,Adventure,0.6951362129267301,0.22662823515768146,21
483,Action,Strategy,0.1964328785365471,0.12718372171097017,11
484,Action,Simulation,0.5139116697773874,0.4900856568616737,10
485,Adventure,Creative,0.7199161691302598,0.36926592288985904,41
486,Strategy,Social,0.18583151539054507,0.5363866448350656,11
487,Simulation,Creative,0.8467334770502849,0.09746798516072849,49
488,Strategy,Social,0.3525432171314492,0.24629938712800023,43
489,Strategy,Sports,0.16454643720632747,0.3686899632983552,21
490,Action,Adventure,0.8473048402355811,0.36306649824387155,52
491,Sports,Adventure,0.823267750140233,0.45092818571255844,11
492,Adventure,Creative,0.5337199971074752,0.3383233815272276,51
493,Adventure,Action,0.7830672878358792,0.6500660942233167,25
494,Simulation,Puzzle,0.7369427175466761,0.3096503294029941,13
495,Sports,Strategy,0.5860324042529927,0.8055761139974071,11
496,Adventure,Puzzle,0.2945843509246174,0.7282754046209104,37
497,Puzzle,Strategy,0.7011484523243056,0.6870387441114585,41
498,Creative,Simulation,0.8971740619761414,0.07596575370838496,25
499,Puzzle,Sports,0.5685673144538653,0.45827013875596184,21
